ID,ReviewRating,ProfilePhoto,Tokens,Characters,Paragraphs,Sentences,Sentences per Paragraph,Tokens per Sentence,Characters per Token,Passive Sentences,Review Polarity,Title Depth,Title Polarity,SimilarWords,HardToSpellWords,Nouns,Verbs,Adverbs,Adjectives,NetLingo,Smileys,Hash,SpellMistakes%,StopWords%,SMOG,FLESCH_READING,FLESCH_KINCAID,ARI,COLEMAN_LIAU,GUNNING_FOG,SMOG_INDEX,COMPLEXWORDS,SYLLABLES,AboutDisclosure,BadgeCount,MemberSince,PastRatings,AveragPastRatings,Past Reviews,HelpfulVotes,TotalVotes,Label
2608,3,0,263,1.072,1,13,13,20.2,3.9,73.3,-0.223303638,6,-0.75,26.31578947,1.052631579,0.009946461,0.00480174,0.008231554,0.00480174,0.00800431,0.165935504,0.007388594,1.754385965,58.59649123,11.362,73.301,8.004,7.482,6.851,12,10.894,27,348,0,2,6,0,0,0,13,21,High
1977,1,0,390,1.743,3,17,5.6,22.9,4.3,58.8,1.076493908,5,0.106292517,32.86384977,3.521126761,0.024661504,0.008905543,0.010618147,0.009590585,0.007993826,0.165718168,0.007378917,2.582159624,57.74647887,39.26,-319.219,156.907,198.043,9.177,163.6,37.641,40,571,0,2,6,0,0,0,14,23,High
2378,1,0,148,698,4,7,1.7,21.1,4.5,56.1,-0.932352299,5,0.127411571,39.18128655,0.584795322,0.007531538,0.001027028,0.001711713,0.00513514,0.007989626,0.166245675,0.007375039,2.923976608,45.02923977,13.257,53.838,11.109,10.379,9.49,14,12.71,22,234,0,2,6,0,0,0,14,23,High
2609,3,0,306,1.351,1,17,17,18,4.3,66,-3.514283605,4,0,29.21686747,1.204819277,0.012995141,0.006839548,0.012995141,0.006155593,0.007981483,0.166076242,0.007367523,0.301204819,57.8313253,11.208,66.943,8.467,7.708,8.199,11.2,10.746,34,446,0,2,6,0,0,0,16,27,Low
2598,1,0,290,1.364,6,19,3.1,15.2,4.5,59.4,4.712520802,7,-0.375,39.32926829,3.658536585,0.018790057,0.00136655,0.005124561,0.008199298,0.007973455,0.165909188,0.007666783,2.43902439,42.37804878,11.823,58.445,8.847,7.736,10.261,12,11.335,44,450,0,2,6,0,0,0,19,33,Low
2613,1,0,112,573,4,7,1.7,16,4.8,56.8,2.00322931,11,-0.019185327,39.70588235,2.941176471,0.004098053,0.002049026,0.004098053,0.003415044,0.00797013,0.165840021,0.007663587,3.676470588,39.70588235,11.855,54.455,10.343,10.786,11.712,12,11.367,14,178,0,2,6,0,0,0,22,39,Low
2623,4,0,154,735,6,16,2.6,9.6,4.6,65.7,3.525763403,4,0,37.56906077,1.657458564,0.010580855,0.001365272,0.002389225,0.003071861,0.007965711,0.165748057,0.007659337,3.314917127,40.33149171,9.354,71.262,5.882,3.68,7.152,8.4,8.969,19,244,0,2,6,0,0,0,27,49,Low
2622,0,1,801,3.665,5,24,4.8,33.3,4.4,50,11.71732975,20,0.814034863,32.83236994,2.196531792,0.040504571,0.013274607,0.024166593,0.017359102,0.007944656,0.165309964,0.007639093,2.196531792,57.80346821,15.021,47.663,14.996,16.32,10.305,18,14.402,104,1196,1,11,16,0,0,8753,38,71,Low
2622,1,1,341,1.621,1,8,8,42.6,4.5,31.8,-0.045484813,6,-0.02189781,35.67839196,1.507537688,0.020058476,0.003739716,0.006799483,0.011899096,0.007935006,0.165109167,0.007629814,1.75879397,45.72864322,18.397,25.364,22.001,24.343,10.535,25.2,17.639,50,537,1,11,16,0,0,8753,38,71,Low
2619,1,1,207,969,2,14,7,14.7,4.4,70.4,0.391503483,13,-0.520432642,33.85214008,1.167315175,0.01019181,0.002717816,0.003736997,0.006454813,0.007928787,0.164979766,0.008538694,1.945525292,34.63035019,9.784,68.401,7.392,6.396,7.752,9.2,9.381,19,302,1,11,16,0,0,8753,49,93,Low
2633,2,1,289,1.405,7,15,2.1,19.2,4.7,58.4,-2.212601562,7,0,43.73088685,1.834862385,0.016969516,0.002036342,0.003733294,0.01086049,0.007920889,0.165424712,0.008530188,4.892966361,39.75535168,11.208,62.357,9.298,10.122,10.735,11.6,10.746,30,423,1,11,16,0,0,8753,49,93,Low
2630,4,1,165,756,1,8,8,20.6,4.5,63.8,1.085994783,4,0,33.52272727,2.272727273,0.00881921,0.003392004,0.002035202,0.003052803,0.007916644,0.165336062,0.008525616,0.568181818,55.11363636,12.162,64.989,9.349,10.055,9.599,12.8,11.66,20,237,1,11,16,0,0,8753,53,101,Low
2615,1,1,96,451,5,8,1.6,12,4.4,80,-1.467818184,9,0,37.6146789,0.917431193,0.004747275,0.000678182,0.002712729,0.003390911,0.007914017,0.165281206,0.008522788,3.669724771,44.95412844,8.842,79.963,5.478,6.278,8.364,8,8.477,7,127,1,11,16,0,0,8753,55,105,Low
2632,1,1,392,1.819,6,16,2.6,24.5,4.5,61.9,5.312353107,3,0,40.84507042,3.521126761,0.023027118,0.005079511,0.010159023,0.011174925,0.007903769,0.165675149,0.008511751,3.286384977,48.12206573,12.222,59.278,11.666,12.737,9.128,14,11.718,38,573,1,11,16,0,0,8753,75,145,Low
2623,1,1,110,502,3,5,1.6,22,4.4,65.9,-2.054301027,4,0,37.09677419,4.032258065,0.005754616,0.001354027,0.002031041,0.004062082,0.00790079,0.165612721,0.008508543,4.838709677,48.38709677,11.979,61.144,10.097,10.391,9.487,12.8,11.485,12,158,1,11,16,0,0,8753,82,159,Low
2629,1,1,188,896,1,8,8,23.5,4.6,53.8,-1.271540406,12,0,37.37864078,2.912621359,0.010486861,0.002706287,0.002706287,0.005750859,0.007895848,0.166116488,0.008503221,1.941747573,51.94174757,13.428,54.253,11.654,12.035,10.042,14.8,12.874,26,291,1,11,16,0,0,8753,85,165,Low
2621,2,1,134,578,3,4,1.3,33.5,4.2,53.5,1.27068389,6,0.020271643,28.8590604,0,0.006762537,0.002028761,0.002705015,0.002366888,0.007892276,0.166041356,0.008499375,2.684563758,55.03355705,13.024,54.683,14.327,14.574,7.339,17.2,12.487,12,193,1,11,16,0,0,8753,86,167,Low
219,0,0,68,270,1,5,5,13.6,3.8,83.5,-2.49837077,2,0,30.66666667,4,0.00236632,0.001690228,0.002704366,0.003042411,0.00789048,0.166003563,0.00849744,0,53.33333333,8.076,81.431,6.187,5.011,5.48,8.4,7.743,3,88,0,2,10,276,6.789855,48,5,7,High
280,9,0,183,901,4,9,2.2,20.3,4.7,57.2,2.265970171,4,0,39.43661972,1.877934272,0.009121406,0.001689149,0.003716128,0.004391788,0.007885383,0.165896325,0.008491951,9.85915493,41.78403756,12.061,59.398,10.219,10.618,10.077,12.8,11.563,22,283,0,2,10,276,6.789855,48,5,7,High
1505,1,0,227,1.049,4,12,3,18.9,4.5,65.7,0.927806768,2,0,34.88372093,2.325581395,0.010464276,0.00371313,0.005400917,0.004725802,0.007879218,0.165766618,0.008485311,2.713178295,50.3875969,11.375,66.85,8.842,8.636,8.45,11.6,10.906,25,336,0,2,10,276,6.789855,48,5,7,High
2082,2,0,635,3.119,3,27,9,23.5,4.7,48.3,5.024348182,3,0.291666667,36.31361761,2.338376891,0.036375394,0.006399375,0.013135559,0.019198125,0.007861897,0.165704592,0.008466658,2.751031637,47.59284732,14.123,51.888,12.085,12.194,9.987,15.6,13.541,100,1014,0,2,10,276,6.789855,48,5,7,High
2213,0,0,508,2.359,18,35,2.1,14.4,4.4,73.4,-1.475440675,5,-0.018330924,32.62987013,1.623376623,0.025213983,0.008068474,0.011430339,0.009749407,0.00784728,0.167811062,0.010261828,4.058441558,39.44805195,9.699,75.35,7.053,6.685,7.528,9.6,9.299,41,723,0,2,10,276,6.789855,48,5,7,High
2272,0,0,938,4.465,10,67,6.7,14,4.5,69.1,1.519867837,13,-0.021395023,33.70786517,1.901469317,0.05227304,0.013738427,0.020105015,0.025466353,0.007819972,0.168730939,0.010226118,2.938634399,43.47450303,10.228,69.596,7.063,6.255,7.985,9.6,9.806,105,1396,0,2,10,276,6.789855,48,5,7,High
2290,5,0,436,1.879,7,14,2,31.1,4.1,61.5,3.842532058,8,1.458333333,28.16326531,1.224489796,0.022417249,0.007360888,0.009368402,0.00635713,0.007808464,0.168482635,0.010211069,1.632653061,53.26530612,11.063,62.618,12.386,13.157,7.667,14.8,10.606,27,587,0,2,10,276,6.789855,48,5,7,High
2320,8,0,893,4.309,7,37,5.2,24.1,4.7,53,3.541735288,7,0.125,37.25680934,3.404669261,0.051034023,0.009006004,0.019679787,0.024349566,0.007784431,0.167964072,0.010179641,5.93385214,46.01167315,13.281,53.536,11.839,11.877,9.632,14.4,12.733,120,1406,0,2,10,276,6.789855,48,5,7,High
2473,5,0,162,768,4,8,2,20.2,4.6,56.2,3.026802244,9,0.031722484,33.33333333,2.777777778,0.006334136,0.003667131,0.003667131,0.004333882,0.007780238,0.167873601,0.010174158,0.555555556,51.11111111,13.024,54.843,10.672,10.4,10.265,13.6,12.487,24,253,0,2,10,276,6.789855,48,5,7,High
2535,5,0,343,1.544,5,14,2.8,24.5,4.4,58.1,2.700404319,7,-0.519728357,36.88311688,2.857142857,0.014651039,0.004661694,0.007325519,0.006659563,0.007771285,0.167680421,0.01016245,3.376623377,45.45454545,12.032,59.704,11.054,11.342,8.775,13.2,11.536,34,498,0,2,10,276,6.789855,48,5,7,High
2024,0,1,147,832,2,4,2,36.7,5.4,22.7,2.154602871,11,0.636363636,42.77456647,1.156069364,0.007987274,0.002329621,0.00432644,0.005324849,0.007767269,0.167892501,0.010157198,6.358381503,36.99421965,20.891,12.572,24.672,28.324,13.28,28.4,20.029,29,264,0,0,6,0,0,0,6,9,High
2250,7,1,547,2.608,1,32,32,17,4.5,62.3,-2.563890694,7,-0.45180228,32.42424242,1.96969697,0.034214722,0.004982727,0.013951634,0.010961998,0.007751984,0.167860273,0.01013721,2.272727273,45.75757576,11.567,63.057,8.687,7.984,9.353,11.6,11.09,72,839,0,0,6,0,0,0,6,9,High
2383,7,1,156,747,4,10,2.5,15.6,4.6,61.3,-0.341486002,5,0,32.0441989,0.552486188,0.00664004,0.003984024,0.001992012,0.002656016,0.007747803,0.167769735,0.010131742,4.972375691,47.51381215,11.793,62.093,8.648,7.554,9.253,12,11.307,23,247,0,0,6,0,0,0,6,9,High
2104,1,1,95,480,2,4,2,23.7,5,41.1,-0.134518324,3,-0.306818182,40.59405941,1.98019802,0.006306028,0.000995689,0.000995689,0.003650858,0.007745472,0.167719256,0.010128694,5.940594059,51.48514851,14.906,43.277,13.372,13.353,11.222,16.4,14.292,17,162,0,0,6,0,0,0,7,11,High
2182,6,1,111,522,1,3,3,37,4.6,45.8,0.649308996,4,0,40.16393443,2.459016393,0.005640083,0.001327078,0.000995309,0.003649466,0.007742658,0.167658322,0.010125014,2.459016393,40.98360656,14.555,47.219,16.362,18.561,9.824,19.6,13.954,12,166,0,0,6,0,0,0,7,11,High
2200,5,1,154,662,1,6,6,25.6,4.1,67.6,1.471972191,6,0.780050194,27.74566474,2.312138728,0.008952997,0.002321147,0.006631849,0.00132637,0.007738671,0.167571992,0.010119801,0.578034682,58.38150289,8.344,67.632,10.244,10.752,7.292,11.2,8,5,207,0,0,6,0,0,0,7,11,High
2331,4,1,355,1.698,8,33,4.7,10.5,4.5,67.3,-2.154078848,11,0.059260237,28.94736842,3.588516746,0.018546731,0.004967874,0.005961449,0.005299066,0.007729055,0.167363768,0.010107226,2.153110048,46.6507177,9.272,68.666,6.469,5.302,8.615,8.4,8.89,37,538,0,0,6,0,0,0,7,11,High
2340,0,0,134,527,1,3,3,44.6,3.8,55.4,-1.555156937,4,-0.355453351,28.08219178,1.369863014,0.006951801,0.000993114,0.002648305,0.002317267,0.007725702,0.167291161,0.010102841,2.054794521,60.2739726,14.555,-37.109,52.967,65.284,5.726,56.4,13.954,4,169,0,0,6,0,0,35,7,11,High
2406,5,0,170,718,1,6,6,28.3,4.1,63.7,2.511951598,8,-0.005,29.83425414,1.657458564,0.006947822,0.001654243,0.002646789,0.004631881,0.007721549,0.167201235,0.01009741,2.209944751,53.03867403,11.855,61.586,11.625,11.999,7.496,14.4,11.367,14,232,0,0,6,0,0,35,7,11,High
2436,6,0,282,1.288,4,18,4.5,15.6,4.4,68.8,0.206533379,5,0,34.39490446,1.592356688,0.014212715,0.002974754,0.005288452,0.008263206,0.007714355,0.167045461,0.010088003,1.27388535,50,10.254,69.653,7.478,7.178,9.075,9.6,9.831,28,408,0,0,6,0,0,35,7,11,High
2454,5,0,131,581,2,9,4.5,14.5,4.2,71.2,1.512392871,12,-0.261594236,30.26315789,1.973684211,0.008589902,0.001982285,0.001982285,0.003634189,0.007710878,0.167266731,0.010083455,0,56.57894737,24.504,-51.656,53.754,65.254,8.815,57.6,23.494,14,194,0,0,6,0,0,35,7,11,High
2467,6,0,115,511,7,5,1,17.2,4.3,70.3,0.550983565,7,-0.307272727,36.71875,0,0.007265594,0.001321017,0.001321017,0.003632797,0.007707952,0.167499718,0.010079629,3.125,42.1875,11.208,68.869,8.167,8.179,8.867,11.6,10.746,12,154,0,0,6,0,0,35,7,11,High
2469,1,0,125,555,1,3,3,41.6,4.2,48.8,1.72388114,5,-0.067330621,26.17449664,2.684563758,0.006932363,0.003301125,0.00396135,0.001980675,0.007704548,0.167425762,0.010075179,1.342281879,55.70469799,14.068,47.767,17.279,19.421,8.399,20.4,13.488,11,176,0,0,6,0,0,35,7,11,High
2472,0,0,128,575,5,11,2.2,11.6,4.3,78,-0.002780632,7,-1,33.11688312,1.298701299,0.005939457,0.001319879,0.005279517,0.003629668,0.007701034,0.167349393,0.010070583,1.298701299,42.20779221,8.576,80.573,5.002,4.124,6.652,7.6,8.222,10,178,0,0,6,0,0,35,7,11,High
2488,5,0,362,1.63,6,19,3.1,19,4.3,69.4,6.169982209,11,0.784589666,34.85576923,1.682692308,0.02010355,0.004284363,0.009557425,0.009227859,0.007691557,0.167439274,0.01005819,1.682692308,48.79807692,10.38,69.618,8.669,8.769,8.078,10.8,9.952,29,510,0,2,6,0,0,35,7,11,High
2492,6,0,323,1.53,5,27,5.4,11.9,4.5,68.9,0.926054458,2,0,37.00787402,2.887139108,0.020410515,0.006254835,0.005596431,0.006913239,0.007682897,0.167250764,0.010046866,3.937007874,43.04461942,9.633,73.486,6.119,5.146,7.607,8.8,9.236,35,482,0,2,6,0,0,35,7,11,High
2497,5,0,116,589,5,7,1.4,16.5,4.8,49.9,1.416927158,2,0,28.87323944,1.408450704,0.004277948,0.000329073,0.003948875,0.003948875,0.007679675,0.167180614,0.010042652,3.521126761,40.84507042,13.817,49.372,11.176,10.122,10.568,14.8,13.247,21,189,0,2,6,0,0,35,7,11,High
2550,0,0,279,1.204,1,18,18,15.3,4.2,73.2,1.724596124,9,-0.612947658,28.57142857,0.996677741,0.013808386,0.003616482,0.008876819,0.008219277,0.007672853,0.167327221,0.010033731,0.664451827,57.47508306,9.812,72.388,6.798,5.81,7.116,9.2,9.407,26,393,0,2,6,0,0,47,7,11,High
2557,2,0,177,820,3,7,2.3,25.2,4.5,55.9,1.410014946,6,-0.016084032,35.29411765,0.980392157,0.010185809,0.003285745,0.001642872,0.003614319,0.007668237,0.167226546,0.010027694,2.941176471,46.56862745,13.257,56.405,11.887,12.026,8.691,15.2,12.71,22,268,0,2,6,0,0,47,7,11,High
2632,0,0,195,835,1,12,12,16.2,4.1,74.9,1.456433372,4,-0.244525547,29.14798206,2.242152466,0.009522434,0.003611958,0.004925397,0.001970159,0.007663197,0.167116634,0.010021103,0.896860987,50.22421525,9.726,75.578,6.817,5.945,7.117,9.6,9.325,16,268,0,2,10,0,0,47,7,11,High
1865,3,0,144,634,5,13,2.6,11,4.2,73.9,-0.536314095,1,0,30.50847458,5.084745763,0.005907547,0.002297379,0.005907547,0.002953773,0.007659201,0.167029497,0.010310463,2.824858757,41.24293785,9.266,78.097,5.195,3.007,5.641,8.4,8.883,15,205,0,2,10,0,0,47,8,13,High
1891,5,0,100,450,4,7,1.7,14.2,4.4,68.8,1.956915579,2,0,33.63636364,2.727272727,0.004593236,0.002624706,0.002296618,0.002952795,0.00765672,0.16697539,0.010307123,2.727272727,50,10.29,69.059,7.211,6.256,7.801,9.6,9.866,11,147,0,2,10,0,0,47,8,13,High
1928,1,0,221,1.054,3,6,2,36.8,4.6,42.7,-1.357136105,12,-0.544122296,34.13654618,3.212851406,0.010818466,0.002294826,0.00852364,0.007540143,0.007651109,0.16685304,0.01029957,4.016064257,46.58634538,15.382,35.489,20.184,22.177,8.844,22.4,14.747,23,347,0,2,10,0,0,47,8,13,High
2067,3,0,298,1.457,5,20,4,14.9,4.7,58.5,3.025747144,7,0.559353741,36.07038123,1.46627566,0.016047685,0.000982511,0.004912556,0.010480121,0.007643439,0.166685775,0.010289245,5.278592375,46.92082111,12.36,56.532,9.515,8.868,10.667,12.4,11.851,47,473,0,2,10,0,0,47,8,13,High
2191,0,0,139,641,1,9,9,15.4,4.2,62.4,1.981301187,18,0.142561983,28.14371257,1.19760479,0.006219414,0.002291363,0.00687409,0.004582726,0.007639689,0.166603982,0.010284196,0.598802395,46.10778443,22.919,-53.129,54.456,65.964,8.453,57.6,21.974,12,196,0,2,10,0,0,47,8,13,High
2310,1,0,322,1.577,4,21,7,12.9,4.7,63.8,-5.113475965,6,0,36.36363636,3.581267218,0.01373321,0.003923774,0.007193586,0.007193586,0.007631549,0.166426469,0.010273239,2.203856749,42.42424242,10.735,63.685,8.103,7.422,8.901,10.4,10.293,39,499,0,2,10,0,0,47,8,13,High
2318,0,0,163,751,3,13,4.3,12.5,4.4,79.8,-1.797609809,4,0,29.89690722,2.577319588,0.005882314,0.002614362,0.005228724,0.003921543,0.007627206,0.166331754,0.010267392,1.030927835,51.54639175,8.842,77.715,5.687,4.923,6.931,8,8.477,13,234,0,2,10,0,0,0,8,13,High
2438,3,0,106,431,5,7,1.4,15.1,3.9,77.3,-1.083322473,1,0,25.64102564,2.564102564,0.005226896,0.001306724,0.002940129,0.001633405,0.007624589,0.166274685,0.010263869,0,52.99145299,9.3,76.273,6.968,5.981,6.536,9.2,8.916,7,140,0,2,16,0,0,0,8,13,High
2440,5,0,242,1.033,6,8,1.3,30.2,4.1,61.8,-0.224809499,10,0.138700833,28.13688213,1.520912548,0.01175115,0.003590629,0.004243471,0.00391705,0.007618713,0.166146543,0.010255959,1.520912548,56.27376426,11.766,57.333,13.993,15.364,8.239,16.4,11.281,16,331,0,2,16,0,0,0,8,13,High
2460,6,0,125,546,1,7,7,17.8,4.3,70.2,-0.878270581,2,0,34.32835821,1.492537313,0.003262866,0.002284006,0.003262866,0.001631433,0.007615722,0.16608133,0.010251934,2.985074627,49.25373134,11.208,68.916,8.083,7.695,8.456,11.2,10.746,14,177,0,2,16,0,0,0,8,13,High
2620,3,0,171,830,9,11,1.2,14.5,4.6,66.2,-0.969250672,7,-0.014225715,29.61165049,3.883495146,0.008478666,0.003913231,0.002934923,0.001630513,0.00761113,0.165981177,0.010245752,2.912621359,44.17475728,11.793,67.359,8.237,8.137,9.17,12,11.307,23,253,0,2,16,0,0,0,8,13,High
2623,5,0,201,991,5,17,3.4,11.8,4.7,60.1,0.799225685,5,0,36.44067797,2.542372881,0.007821233,0.001629423,0.003584732,0.006191809,0.007605875,0.165866587,0.010238678,2.118644068,42.37288136,10.126,63.59,6.911,5.687,9.764,9.6,9.708,30,319,0,2,16,0,0,0,8,13,High
1852,1,0,294,1.343,12,19,2.1,13.7,4.4,74.9,1.658193948,6,-0.050619835,30.96590909,1.704545455,0.016277472,0.005534341,0.008789835,0.004232143,0.007598051,0.166572665,0.010228146,2.556818182,48.57954545,10.329,71.753,7.767,7.077,7.484,10.4,9.903,27,426,0,2,16,0,0,0,9,15,Low
1886,6,0,226,1.049,4,14,3.5,16.1,4.4,65.7,1.970808456,12,-0.032732361,32.9588015,2.621722846,0.011060184,0.002927696,0.004228894,0.007807188,0.007592128,0.166442796,0.010220172,2.247191011,49.06367041,11.208,64.735,8.74,7.724,8.307,11.6,10.746,26,345,0,2,16,0,0,0,9,15,Low
2218,0,1,357,1.789,6,25,4.1,14.2,4.8,58.6,2.373223448,3,-0.5,38.96713615,2.816901408,0.017544886,0.00552339,0.009422253,0.011371685,0.007582695,0.166527651,0.010207474,3.051643192,38.49765258,11.755,60.056,8.579,7.711,9.338,11.6,11.27,57,579,0,2,16,0,0,30,9,15,Low
2309,1,1,235,1.043,6,18,3,13,4.2,65.7,0.195259398,17,-0.384588611,31.46067416,1.498127341,0.011687894,0.004220628,0.003246637,0.00779193,0.007576795,0.166398079,0.010199532,2.247191011,44.94382022,10.718,68.449,6.985,5.26,7.338,10.4,10.276,30,331,0,2,16,0,0,30,9,15,Low
2459,6,1,116,527,1,10,10,11.6,4.3,73.9,1.464811808,5,0.166923832,26.08695652,1.449275362,0.004868075,0.00194723,0.00194723,0.001298153,0.007573749,0.166331188,0.01048673,4.347826087,45.65217391,9.096,79.607,4.888,3.182,6.101,8,8.721,12,166,0,2,5,0,0,30,9,15,Low
2472,5,1,123,645,3,7,2.3,16,5,53.8,1.808955492,9,0,39.86013986,0.699300699,0.006812453,0.001622013,0.004541635,0.005190441,0.007570596,0.166261931,0.010482363,3.496503497,43.35664336,10.952,54.596,9.712,8.905,10.896,10.8,10.5,15,210,0,2,5,0,0,30,9,15,Low
2483,5,1,707,3.233,6,27,4.5,26.1,4.4,55.2,5.269569362,4,0,31.79551122,2.992518703,0.032039664,0.007119925,0.012945319,0.023625207,0.007552958,0.166165073,0.010457942,1.122194514,51.24688279,13.274,56.616,12.309,12.725,8.429,15.2,12.727,82,1047,0,2,5,0,0,30,9,15,Low
2556,0,1,135,676,3,7,2.3,19.2,4.8,51.2,1.853080183,1,0,33.12883436,3.067484663,0.007116678,0.001293941,0.003558339,0.00485228,0.007549383,0.166086429,0.010452992,2.45398773,46.01226994,12.541,53.389,10.746,10.32,10.489,12.8,12.024,19,219,0,2,5,0,0,30,9,15,Low
2611,0,1,161,720,7,15,2.5,10.5,4.1,81,1.643958247,1,0,31.88405797,0.966183575,0.008729163,0.002909721,0.004849535,0.002586419,0.007544848,0.165986663,0.010446713,0.483091787,40.09661836,7.794,81.553,4.65,3.033,5.831,6.4,7.472,10,225,0,2,5,0,0,30,9,15,Low
2628,6,1,153,660,6,7,1.1,21.8,4.1,69,-0.992073611,5,0.039306523,33.15508021,3.20855615,0.00646262,0.001615655,0.001938786,0.003877572,0.007540756,0.165896639,0.010441047,3.20855615,40.64171123,10.609,70.191,8.899,8.462,6.914,11.2,10.171,12,207,0,2,5,0,0,30,9,15,Low
2630,3,1,113,513,3,7,2.3,16.1,4.4,69.9,-1.937634902,1,0,38.70967742,2.419354839,0.005814216,0.001292048,0.002261084,0.004522168,0.007538045,0.165836998,0.010437294,2.419354839,48.38709677,9.607,75.624,6.864,6.894,8.17,9.2,9.211,9,158,0,2,5,0,0,30,9,15,Low
1635,1,1,215,984,6,12,2,17.9,4.4,59.9,-0.709365311,4,0,33.33333333,2.953586498,0.010974681,0.002905063,0.003550632,0.006778479,0.007532869,0.166302578,0.010430127,1.687763713,50.63291139,11.208,63.965,9.125,8.979,9.177,11.6,10.746,22,309,0,0,5,0,0,30,10,17,Low
1909,0,0,164,708,2,6,3,27.3,4.2,56.8,0.576120476,6,0.03,31.17647059,0.588235294,0.007097507,0.003548753,0.002580912,0.002580912,0.007529161,0.166220709,0.010424992,1.764705882,60,12.458,56.64,12.025,12.377,8.699,14,11.944,16,234,0,0,5,0,0,0,10,17,Low
1954,6,0,990,4.499,8,64,8,15.4,4.4,71.7,-2.154186355,14,-0.423639921,35.35087719,2.105263158,0.049199622,0.013505779,0.016399874,0.0209018,0.007504387,0.165962409,0.01039069,3.070175439,46.31578947,9.804,71.183,7.31,6.814,8.505,9.6,9.399,86,1424,0,2,12,0,0,0,10,17,Low
2003,1,0,99,536,4,7,1.7,14.1,5.2,46.3,0.780289518,3,-0.541666667,41.37931034,6.896551724,0.006429194,0.000964379,0.002250218,0.004178976,0.007501875,0.166195395,0.010387212,5.172413793,41.37931034,13.024,44.852,11.268,10.795,12.764,13.6,12.487,18,176,0,2,12,0,0,0,10,17,Low
2010,1,0,156,737,4,9,2.2,17.3,4.6,59.6,-1.158439154,3,0,38.28571429,4.571428571,0.007711017,0.001606462,0.004498093,0.00546197,0.007498089,0.16611152,0.01038197,2.285714286,43.42857143,11.208,62.566,8.977,8.432,9.357,11.2,10.746,18,240,0,2,12,0,0,0,10,17,Low
2164,2,0,148,725,2,15,7.5,9.8,4.6,61.3,-0.053777548,15,-0.400489795,41.34078212,2.793296089,0.012524366,0.000642275,0.000963413,0.005780477,0.007494221,0.166025815,0.010376613,4.469273743,34.07821229,10.355,58.213,7.607,5.443,8.594,10,9.928,24,244,0,2,12,0,0,0,10,17,Low
2172,3,0,182,786,1,1,1,182,4.2,0,0.631561263,7,0.031722484,27.41116751,0.507614213,0.007381566,0.004172189,0.003851252,0.002246564,0.007489968,0.165931594,0.010370725,2.030456853,54.31472081,19.287,-100.91,76.275,95.193,6.863,80.4,18.492,8,251,0,2,12,0,0,0,10,17,Low
2274,1,0,176,681,2,8,4,22,3.7,80.1,-2.57509466,5,0.008542902,32.9787234,4.255319149,0.009622663,0.004169821,0.003207554,0.002245288,0.007485914,0.165841777,0.010365111,0.531914894,51.06382979,8.418,77.071,8.685,8.864,5.541,10.8,8.071,6,215,0,2,12,0,0,0,10,17,Low
2427,4,0,125,604,5,11,2.2,11.3,4.6,72.8,-0.021808959,10,0.87222034,35.13513514,2.027027027,0.005771191,0.001282487,0.003847461,0.004488704,0.007482725,0.166346732,0.010360696,4.054054054,43.24324324,9.574,76.087,5.628,5.087,7.857,8.8,9.179,14,185,0,2,12,0,0,0,10,17,Low
2437,1,0,168,780,1,12,12,14,4.4,62.7,-1.02036622,6,0.105798242,33.50253807,4.060913706,0.006729324,0.001922664,0.002883996,0.004165772,0.007478485,0.166540108,0.010354825,4.060913706,44.67005076,10.864,63.207,7.921,6.373,8.214,10.8,10.416,22,257,0,2,12,0,0,0,10,17,Low
2454,0,0,140,672,4,7,1.7,20,4.6,63.2,0.211360406,6,0.013605442,38.92215569,1.19760479,0.00640576,0.002242016,0.000960864,0.002562304,0.007474894,0.166747645,0.010349854,2.994011976,40.11976048,11.492,62.92,9.523,9.808,9.581,12,11.018,15,207,0,2,12,0,0,48,10,17,Low
2465,6,0,940,4.676,17,43,3.3,19.9,4.6,57,6.706423153,12,0.05334643,39.72821743,2.797761791,0.052978442,0.014361626,0.016914804,0.022021159,0.007448107,0.168155333,0.010312763,1.998401279,38.68904876,14.3,50.981,13.192,13.531,9.192,16.4,13.71,130,1448,0,2,12,0,0,48,10,17,Low
2470,1,0,143,588,1,10,10,14.3,4,80.5,-1.256626766,1,0,31.21019108,1.27388535,0.008293937,0.003508973,0.001594988,0.00127599,0.007444758,0.168079739,0.010308127,1.27388535,51.59235669,7.909,81.098,5.5,4.461,5.636,7.2,7.583,7,188,0,2,9,0,0,48,10,17,Low
2518,6,0,174,766,1,9,9,19.3,4.3,66.6,0.492125495,9,0,33.33333333,2.604166667,0.007651622,0.002550541,0.003506993,0.005101081,0.007440668,0.167987385,0.010302463,0,45.3125,10.746,70.593,8.244,8.155,8.039,11.2,10.303,16,241,0,2,9,0,0,48,10,17,Low
