Paragraphs,Sentences,Sentences per Paragraph,Nouns,Verbs,Adverbs,Adjectives,StopWords,BadgeCount,MemberSince,Past Reviews,Label
5,14,2.8,0.004281459,0.001489203,0.002047655,0.002792256,50.5,8,7,0,Low
3,9,3,0.003722135,0.000372214,0.002233281,0.002233281,45.83333333,8,7,0,Low
3,11,3.6,0.005581053,0.00037207,0.004836912,0.003720702,50.21276596,8,7,0,Low
5,10,2,0.006136566,0.002231479,0.003347218,0.002045522,45.45454545,8,7,0,Low
5,28,5.6,0.020613043,0.004456874,0.010956482,0.008913748,56,8,7,0,Low
3,10,3.3,0.005940491,0.000371281,0.002042044,0.003712807,37.61904762,5,14,1447,Low
3,10,3.3,0.005381822,0.00018558,0.0009279,0.003340441,31.30841121,5,14,1447,Low
1,9,9,0.00593659,0.002597258,0.002040703,0.001298629,58.03108808,5,14,1447,Low
8,13,2.1,0.006860402,0.001668746,0.002224995,0.003337493,51.49700599,2,13,0,Low
1,6,6,0.002966083,0.001297661,0.001297661,0.001112281,63.15789474,2,4,0,Low
1,10,10,0.006856461,0.000926549,0.001111859,0.003520885,44.84304933,2,4,0,Low
1,1,1,0.002038113,0.001296981,0.000741132,0.001111698,63.95348837,2,4,0,Low
4,22,5.5,0.020171513,0.003516135,0.006477091,0.009438048,39.50617284,2,4,0,Low
1,10,10,0.002775136,0.001110055,0.001480073,0.001110055,50.31055901,2,4,0,Low
4,7,1.7,0.005548261,0.000739768,0.002034362,0.002219304,57.14285714,2,4,0,Low
1,6,6,0.002218689,0.000924454,0.001848907,0.001664017,43.60465116,2,4,0,Low
3,6,2,0.003512093,0.000554541,0.001663623,0.001293929,51.44927536,2,4,0,Low
1,10,10,0.004804814,0.000924003,0.002587207,0.001293604,42.07317073,2,4.1,13,Low
4,13,3.2,0.007942621,0.001108273,0.001292985,0.004248379,47.2027972,2,4.1,13,Low
3,6,2,0.003139375,0.000923346,0.001662022,0.002031361,35.71428571,2,4.1,13,Low
3,8,2.6,0.003692571,0.000369257,0.000923143,0.001846286,36.76470588,2,4.1,13,Low
2,12,6,0.003690731,0.001476293,0.002768049,0.001660829,44.40559441,2,4.1,13,Low
3,5,1.6,0.003689894,0.000184495,0.002398431,0.000737979,51.51515152,2,4.1,13,Low
4,7,1.7,0.002582492,0.000368927,0.001291246,0.000737855,50.94339623,2,4.1,13,Low
4,24,6,0.008848008,0.002580669,0.002580669,0.005161338,46.86774942,2,4.1,13,Low
4,7,1.7,0.0042386,0.000737148,0.002580017,0.001290009,55.12820513,2,4.1,13,Low
3,10,3.3,0.002763673,0.000736979,0.000736979,0.001105469,48.90510949,2,3.7,0,Low
1,7,7,0.005156538,0.001473297,0.003130755,0.002209945,58.67158672,2,3.7,0,Low
1,10,10,0.005523356,0.000368224,0.001288783,0.00294579,48.10126582,2,3.7,0,Low
1,6,6,0.003129147,0.000552202,0.000368135,0.001656607,47.22222222,2,3.7,0,Low
1,10,10,0.002760337,0.001840224,0.001472179,0.00073609,49.33333333,2,3.7,0,Low
1,11,11,0.002391786,0.000551951,0.002575769,0.000919918,41.40625,2,3.7,0,Low
1,6,6,0.003862559,0.00128752,0.003126834,0.000551794,62.42424242,2,3.7,0,Low
2,14,7,0.014703747,0.001470375,0.001654172,0.005513905,45.08009153,2,3.7,0,Low
1,6,6,0.002940058,0.001286275,0.001102522,0.002205043,48.20143885,2,3.7,0,Low
3,36,18,0.026786828,0.0038529,0.004770257,0.013760357,41.75257732,2,5,0,Low
1,15,15,0.005501952,0.000916992,0.002934375,0.002017383,53.25203252,2,5,0,Low
1,2,2,0.002750381,0.002200305,0.000916794,0.002200305,55.73770492,2,5,0,Low
4,19,4.7,0.007696043,0.002748587,0.002565348,0.004397739,51.25628141,2,5,0,Low
7,23,3.2,0.019953174,0.003111963,0.004027246,0.006590039,46.79054054,2,5,0,Low
4,12,3,0.011342141,0.001097627,0.002378191,0.005305195,37.21518987,2,5,0,Low
3,8,2.6,0.004023527,0.001463101,0.001645988,0.001828876,48.82352941,2,5,0,Low
1,29,29,0.010598466,0.00255825,0.004385572,0.00420284,41.43126177,4,6,44,Low
1,9,9,0.006575787,0.001461286,0.001826607,0.002922572,39.0625,4,6,44,Low
4,15,3.7,0.011317669,0.004381033,0.003468318,0.004015947,49.00990099,4,6,44,Low
3,5,2.5,0.004562235,0.001642405,0.002372362,0.002007384,53.10734463,4,6,44,Low
6,21,3.5,0.006748414,0.002918233,0.004377349,0.002553454,48.77300613,4,6,44,Low
1,4,4,0.004194042,0.000911748,0.000911748,0.001823496,49.62406015,4,6,44,Low
6,43,7.1,0.018212183,0.003278193,0.007466995,0.006556386,44.89528796,4,6,44,Low
1,7,7,0.007645176,0.003276504,0.003094476,0.004186644,54.16666667,4,6,44,Low
1,8,8,0.00254784,0.000363977,0.001455909,0.001637897,46.42857143,4,6,44,Low
1,19,19,0.00691212,0.002182775,0.002728468,0.005093141,43.22580645,4,6,44,Low
1,19,19,0.0067266,0.0023634,0.0043632,0.0041814,53.01204819,6,10,1558,Low
3,5,1.6,0.003997667,0.001635409,0.005633076,0.003089106,48.7544484,6,10,1558,Low
3,20,6.6,0.011982788,0.003812705,0.004538935,0.007262296,51.86640472,6,10,1558,Low
5,11,2.2,0.00489995,0.001088878,0.004174032,0.004174032,43.7037037,6,10,1558,Low
4,13,3.2,0.00471663,0.000181409,0.000907044,0.001088453,34.33962264,6,10,1558,Low
2,14,7,0.004714945,0.002357473,0.002357473,0.001088064,52.21238938,6,10,1558,Low
1,4,4,0.003263341,0.00054389,0.002538154,0.001994264,57.05128205,6,10,1558,Low
3,11,3.6,0.004893476,0.000906199,0.002174878,0.001449919,46.03960396,6,10,1558,Low
5,19,3.8,0.005797333,0.001811666,0.002174,0.003442166,47.22222222,6,10,1558,Low
5,41,8.2,0.020266248,0.005066562,0.007418894,0.007599843,50.79575597,6,10,1558,Low
2,17,8.5,0.005245802,0,0.001447118,0.002170677,39.51219512,2,8,30,Low
3,9,3,0.005966803,0.001446498,0.000723249,0.004158681,42.20532319,2,8,30,Low
1,7,7,0.004519006,0.000542281,0.000723041,0.001988363,52.63157895,2,8,30,Low
4,9,2.2,0.004156539,0.001626472,0.000180719,0.001445753,42.10526316,2,8,30,Low
2,8,4,0.003071508,0.000722708,0.0023488,0.002710154,54.16666667,2,8,30,Low
4,9,2.2,0.004154647,0.00054191,0.001806368,0.001264458,50.37593985,2,8,30,Low
3,7,2.3,0.002709097,0.000903032,0.001986671,0.001806065,49.05660377,2,8,30,Low
4,6,2,0.003250165,0.000541694,0.001805647,0.001263953,41.00719424,2,8,30,Low
1,10,10,0.004332435,0.000361036,0.001083109,0.002166217,44.375,2,8,30,Low
3,18,6,0.010101939,0.003607835,0.004690186,0.004329403,51.64319249,3,11,552,Low
5,10,2,0.006491586,0.000901609,0.002704828,0.00396708,47.15447154,3,11,552,Low
3,16,5.3,0.007389678,0.001441888,0.002343068,0.003244249,43.47826087,3,11,552,Low
2,6,3,0.003603876,0.001081163,0.002162326,0.00234252,51.02040816,3,11,552,Low
5,18,3.6,0.01116407,0.001620591,0.005041838,0.003781379,55.92417062,3,11,552,Low
7,14,2,0.012595614,0.001799373,0.003778684,0.004678371,46.88221709,3,11,552,Low
4,9,2.2,0.004497357,0.000359789,0.001798943,0.001978837,44.84848485,3,11,552,Low
6,15,2.5,0.005034948,0.001618376,0.001618376,0.003416572,44.44444444,3,11,552,Low
2,9,4.5,0.003415301,0.002336785,0.005033074,0.00269629,53.38983051,3,11,552,Low
1,4,4,0.003953734,0.000718861,0.000539146,0.001078291,48.38709677,3,11,552,Low
7,8,1.3,0.005029829,0.002874188,0.003233461,0.003233461,57.47126437,2,11,36,Low
8,45,6.4,0.014712268,0.004844283,0.006997298,0.008073805,50.40540541,2,11,36,Low
1,6,6,0.003408176,0.000896888,0.000717511,0.001793777,46.32352941,2,11,36,Low
2,3,1.5,0.001793394,0.001614054,0.001614054,0.000538018,62.80991736,2,11,36,Low
3,6,2,0.004302633,0.000537829,0.002689146,0.002509869,40.38461538,2,11,36,Low
4,9,2.2,0.003943105,0.001433856,0.001075392,0.001254624,50,2,11,36,Low
5,6,1.5,0.003404792,0.000716798,0.001075198,0.001791996,46.84684685,2,11,36,Low
12,35,3.5,0.012708527,0.003042887,0.013066514,0.009486647,55.44412607,2,11,36,Low
4,23,5.7,0.010553939,0.001073282,0.004650888,0.006797452,43.37349398,2,11,36,Low
1,10,10,0.00411282,0.000894091,0.002145819,0.001251728,50,2,11,36,Low
7,20,2.8,0.013576617,0.004108713,0.005001911,0.008038786,49.20886076,3,12,428,Low
1,9,9,0.003929119,0.000535789,0.001785963,0.001785963,51.2987013,3,12,428,Low
5,15,3,0.005355995,0.000892666,0.001249732,0.002856531,37.88546256,3,12,428,Low
1,10,10,0.004104995,0.000713912,0.00178478,0.002141737,56.91489362,3,12,428,Low
1,15,15,0.008919588,0.000891959,0.003211052,0.005886928,37.01298701,3,12,428,Low
1,9,9,0.002496808,0.001961777,0.002496808,0.001783434,52.09580838,3,12,428,Low
3,40,13.3,0.009621912,0.002672753,0.004276405,0.006414608,46.11211573,3,12,428,Low
9,49,5.4,0.022948959,0.009962339,0.00818335,0.007827552,51.30784708,3,12,428,Low
3,14,4.6,0.004090278,0.001600543,0.002311896,0.002489734,45.94594595,3,12,428,Low
2,6,3,0.004266985,0.000711164,0.001422328,0.001955702,54.49101796,3,12,43,Low
3,7,2.3,0.005331722,0.001599517,0.001066344,0.004265378,45.76271186,3,12,43,Low
2,11,5.5,0.005684937,0.00124358,0.00373074,0.002131851,55.04201681,3,12,43,Low
3,13,4.3,0.007457479,0.001953149,0.004438976,0.003373621,50.45592705,3,12,43,Low
8,38,5.4,0.013482205,0.003370551,0.005676718,0.006386308,48.38160136,3,12,43,Low
1,10,10,0.007625033,0.000709305,0.002482569,0.004433159,45.26748971,3,12,43,Low
7,19,2.7,0.01187156,0.003543749,0.006024374,0.005138437,49.79591837,3,12,43,Low
2,9,4.5,0.006022346,0.000708511,0.002302662,0.002656918,38.56502242,3,12,43,Low
7,16,2.2,0.010797664,0.002478152,0.003540218,0.007080436,43.51851852,3,12,43,Low
4,8,2,0.004247104,0.001061776,0.000884813,0.002123552,49.12280702,2,14,37,Low
1,17,17,0.004953131,0.001945873,0.002830361,0.002299668,47.71784232,2,14,37,Low
3,9,3,0.004067039,0.002121933,0.0031829,0.003006072,52.28215768,2,14,37,Low
2,4,2,0.003889413,0.001060749,0.001591124,0.000883958,47.76119403,2,14,37,Low
4,14,3.5,0.00830534,0.002120512,0.003534187,0.002120512,53.33333333,2,14,37,Low
1,3,3,0.003356718,0.000706678,0.001060016,0.001413355,50.75757576,2,14,37,Low
2,7,7,0.002296292,0.000529914,0.000353276,0.001236465,34.48275862,2,14,37,Low
5,17,3.4,0.005120563,0.000353142,0.003001709,0.00317828,55.64853556,2,14,37,Low
1,5,5,0.004236503,0.001412168,0.002471293,0.002118251,65.68047337,2,14,37,Low
1,8,8,0.004411606,0.001411714,0.001411714,0.0024705,51.25628141,2,14,37,Low
4,6,1.5,0.002822646,0.001058492,0.002646231,0.001411323,55.55555556,2,10,12,Low
3,12,4,0.011636353,0.000881542,0.002820934,0.00652341,44.68085106,2,10,12,Low
1,12,12,0.006520283,0.002643358,0.003876925,0.002995806,55.17241379,2,10,12,Low
3,6,3,0.00369971,0.00105706,0.001761767,0.001937944,44.38202247,2,10,12,Low
1,17,17,0.006866802,0.004401796,0.006514658,0.002993221,59.62566845,2,10,12,Low
1,10,10,0.007568304,0.001408057,0.001408057,0.003696148,41.20171674,2,10,12,Low
1,12,12,0.003871113,0.001055758,0.001231718,0.001407677,37.91208791,2,10,12,Low
4,12,3,0.002638717,0.000703658,0.002110974,0.001055487,40.55555556,2,10,12,Low
2,9,4.5,0.003341552,0.001231098,0.002286325,0.001758712,47.16981132,2,10,12,Low
4,9,2.2,0.00439562,0.000175825,0.001054949,0.001934073,46.74556213,3,14,0,Low
2,13,6.5,0.004218757,0.000527345,0.001406252,0.001582034,41.10429448,3,14,0,Low
12,29,2.6,0.027902618,0.002807811,0.005791109,0.013863565,33.81818182,3,14,0,Low
3,9,3,0.004035102,0.000701757,0.001052635,0.001403514,38.46153846,3,14,0,Low
4,12,3,0.00596258,0.00052611,0.00227981,0.00192907,45.03816794,3,14,0,Low
1,4,4,0.004383235,0.000876647,0.001051976,0.002103953,57.63888889,3,14,0,Low
3,14,4.6,0.0066594,0.001401979,0.002453463,0.004030689,51.00671141,3,14,0,Low
1,9,9,0.004029136,0.001401439,0.004029136,0.002277338,57.0212766,3,14,0,Low
8,36,5.1,0.017846614,0.005773904,0.006123838,0.007348606,47.88189987,2,12,15,Low
1,4,4,0.008394191,0.000699516,0.00174879,0.005421248,53.53535354,2,12,15,Low
1,10,10,0.002797374,0.001223851,0.001748359,0.001748359,46.66666667,2,12,15,Low
6,12,2,0.006290792,0.001922186,0.003145396,0.004019117,50.5952381,2,12,15,Low
1,12,12,0.003494042,0.000698808,0.001572319,0.001048213,46.4516129,2,12,15,Low
2,8,4,0.003144022,0.00087334,0.001746679,0.001572011,45.98540146,2,12,15,Low
5,24,4.8,0.011867096,0.002268709,0.004188387,0.004886451,47.03770197,2,12,15,Low
5,22,4.4,0.016563306,0.002615259,0.004707466,0.006625322,44.42649435,2,12,15,Low
4,5,1.2,0.002091791,0.001045896,0.001917475,0.001394528,54.61538462,2,12,15,Low
1,23,23,0.007142733,0.004877964,0.004006899,0.003135834,56.60377358,2,10,0,Low
1,9,9,0.005050804,0.000348331,0.000870828,0.002264154,43.10344828,2,10,0,Low
1,21,21,0.00383047,0.001392898,0.001392898,0.001392898,46.79802956,2,10,0,Low
7,24,3.4,0.020002157,0.00191325,0.00487009,0.012175226,39.75535168,2,10,0,Low
4,10,2.5,0.003477668,0.000869417,0.001912717,0.002086601,48.55491329,2,10,0,Low
10,28,3.5,0.010597637,0.002258513,0.007296734,0.005211953,44.62081129,2,10,0,Low
1,18,18,0.007119897,0.00086828,0.002431184,0.003299465,43.84057971,2,10,0,Low
4,7,1.7,0.003472349,0.000868087,0.000868087,0.002951496,50,2,10,0,Low
5,15,3,0.004512855,0.001388571,0.001214999,0.001388571,41.37931034,2,10,0,Low
3,9,3,0.004164353,0.002082177,0.001388118,0.001735147,46.37681159,2,10,0,Low
2,9,4.5,0.003122501,0.001387778,0.001387778,0.001387778,60.66666667,3,11,589,Low
6,16,2.6,0.005202192,0.001387251,0.002254283,0.00190747,41.66666667,3,11,589,Low
1,12,12,0.007453231,0.00173331,0.002079971,0.003986612,39.86254296,3,11,589,Low
3,11,3.6,0.008488685,0.000866192,0.0045042,0.004677439,46.62921348,3,11,589,Low
4,19,4.7,0.009348772,0.001731254,0.00415501,0.006751891,44.13793103,3,11,589,Low
5,21,5.2,0.007440335,0.001211217,0.004152745,0.004152745,45.93837535,3,11,589,Low
1,10,10,0.005362236,0.000864877,0.001383803,0.002940581,40.47619048,3,11,589,Low
5,13,3.2,0.00743371,0.000864385,0.004494802,0.005013433,49.59128065,3,11,589,Low
1,5,5,0.005011864,0.001382583,0.001728229,0.002937989,57.44680851,3,11,589,Low
4,14,3.5,0.012432614,0.002244777,0.002762803,0.006734332,45.12195122,3,11,589,Low
1,8,8,0.003624996,0.001898807,0.001898807,0.00155357,63.86138614,2,10,0,Low
5,15,3,0.010867353,0.002414967,0.003794949,0.005692423,46.91075515,2,10,0,Low
6,34,6.8,0.025148826,0.00465081,0.010851891,0.012746665,45.29540481,2,10,0,Low
3,20,6.6,0.008780523,0.00241034,0.002926841,0.002582507,45.79439252,2,10,0,Low
3,6,2,0.002754086,0.000688521,0.002237695,0.001893434,51.47058824,2,10,0,Low
1,14,14,0.002753475,0.001032553,0.001376737,0.001893014,44.89795918,2,10,0,Low
3,10,3.3,0.003440742,0.002064445,0.002580556,0.002752593,47.76119403,2,10,0,Low
7,18,2.5,0.012202646,0.003609233,0.006359126,0.007218467,57.02199662,2,10,0,Low
3,15,5,0.007043379,0.000858949,0.002061477,0.002576846,42.33333333,2,10,0,Low
4,12,4,0.006525835,0.00068693,0.00206079,0.003606382,42.34234234,2,10,0,Low
4,7,1.7,0.003605484,0.001201828,0.001716897,0.000858449,51.59235669,2,12,0,Low
4,3,1,0.003089826,0.000171657,0.001029942,0.001201599,46.66666667,2,12,0,Low
4,10,2.5,0.005319532,0.001029587,0.001029587,0.00394675,34.05172414,2,12,0,Low
1,4,4,0.003259631,0.001029357,0.002058715,0.000514679,64.92537313,2,12,0,Low
1,8,8,0.003258927,0.001200657,0.001029135,0.000857612,49.29577465,2,12,0,Low
7,10,1.4,0.007029021,0.001200077,0.003085912,0.002400154,46.93251534,2,12,0,Low
4,10,2.5,0.005826637,0.001713717,0.001713717,0.002227832,50.19762846,2,12,0,Low
5,15,3,0.00616659,0.000513883,0.002740707,0.002912001,46.66666667,2,12,0,Low
2,10,5,0.005137365,0.000856227,0.002226191,0.002054946,51.95530726,2,12,0,Low
3,15,5,0.004964257,0.001540632,0.001198269,0.004108351,39.66942149,2,12,0,Low
